,datetime,eo_code,motohours,eo_model_name,eo_model_id,eo_description,level_1_description,operation_start_date,operation_start_date_ts,motohours_date_ts,motohours_measure_ts
16674,2021-11-12,100000065979,40655.733,Самосвалы CAT 785C,65,Самосвал карьерный 785C №448,Олимпиадинский ГОК,2016-08-10,1470787200,1636675200,165888000
16675,2021-11-12,100000065978,40848.001,Самосвалы CAT 785C,65,Самосвал карьерный 785C №447,Олимпиадинский ГОК,2016-08-10,1470787200,1636675200,165888000
16676,2021-11-12,100000065637,71803.208,Самосвалы CAT 785C,65,Самосвал карьерный 785C №518,Олимпиадинский ГОК,2012-07-05,1341446400,1636675200,295228800
16677,2021-11-12,100000065640,69760.278,Самосвалы CAT 785C,65,Самосвал карьерный 785C №517,Олимпиадинский ГОК,2012-07-05,1341446400,1636675200,295228800
16678,2021-11-12,100000065639,71007.465,Самосвалы CAT 785C,65,Самосвал карьерный 785C №519,Олимпиадинский ГОК,2012-07-05,1341446400,1636675200,295228800
16679,2021-11-12,100000065638,69057.513,Самосвалы CAT 785C,65,Самосвал карьерный 785C №520,Олимпиадинский ГОК,2012-07-05,1341446400,1636675200,295228800
16680,2021-11-12,100000062388,56869.232,Самосвалы CAT 785C,65,Самосвал карьерный 785C №443,Олимпиадинский ГОК,2014-06-19,1403136000,1636675200,233539200
16681,2021-11-12,100000062387,54062.405,Самосвалы CAT 785C,65,Самосвал карьерный 785C №444,Олимпиадинский ГОК,2014-06-19,1403136000,1636675200,233539200
16682,2021-11-12,100000065622,81196.48,Самосвалы CAT 785C,65,Самосвал карьерный 785C №516,Олимпиадинский ГОК,2011-05-20,1305849600,1636675200,330825600
16683,2021-11-12,100000065970,83460.482,Самосвалы CAT 785C,65,Самосвал карьерный 785C №418,Олимпиадинский ГОК,2011-04-30,1304121600,1636675200,332553600
16684,2021-11-12,100000065618,83196.291,Самосвалы CAT 785C,65,Самосвал карьерный 785C №512,Олимпиадинский ГОК,2011-03-31,1301529600,1636675200,335145600
16685,2021-11-12,100000065617,81606.346,Самосвалы CAT 785C,65,Самосвал карьерный 785C №511,Олимпиадинский ГОК,2011-02-28,1298851200,1636675200,337824000
16686,2021-11-12,100000065967,78364.407,Самосвалы CAT 785C,65,Самосвал карьерный 785C №423,Олимпиадинский ГОК,2011-05-20,1305849600,1636675200,330825600
16687,2021-11-12,100000065611,83880.876,Самосвалы CAT 785C,65,Самосвал карьерный 785C №505,Олимпиадинский ГОК,2010-12-31,1293753600,1636675200,342921600
16688,2021-11-12,100000065609,80782.311,Самосвалы CAT 785C,65,Самосвал карьерный 785C №504,Олимпиадинский ГОК,2010-12-31,1293753600,1636675200,342921600
16689,2021-11-12,100000065636,56942.692,Самосвалы CAT 785C,65,Самосвал карьерный 785C №535,Олимпиадинский ГОК,2014-03-06,1394064000,1636675200,242611200
16690,2021-11-12,100000065633,56976.756,Самосвалы CAT 785C,65,Самосвал карьерный 785C №533,Олимпиадинский ГОК,2014-03-06,1394064000,1636675200,242611200
16691,2021-11-12,100000065631,56221.453,Самосвалы CAT 785C,65,Самосвал карьерный 785C №532,Олимпиадинский ГОК,2014-02-28,1393545600,1636675200,243129600
16692,2021-11-12,100000065629,59840.782,Самосвалы CAT 785C,65,Самосвал карьерный 785C №531,Олимпиадинский ГОК,2021-07-03,1625270400,1636675200,11404800
16693,2021-11-12,100000065624,61427.277,Самосвалы CAT 785C,65,Самосвал карьерный 785C №524,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16694,2021-11-12,100000065623,62847.184,Самосвалы CAT 785C,65,Самосвал карьерный 785C №525,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16695,2021-11-12,100000062399,59842.025,Самосвалы CAT 785C,65,Самосвал карьерный 785C №440,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16696,2021-11-12,100000062396,60650.042,Самосвалы CAT 785C,65,Самосвал карьерный 785C №437,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16697,2021-11-12,100000062382,78449.904,Самосвалы CAT 785C,65,Самосвал карьерный 785C №428,Олимпиадинский ГОК,2011-07-31,1312070400,1636675200,324604800
16698,2021-11-12,100000062381,79618.657,Самосвалы CAT 785C,65,Самосвал карьерный 785C №427,Олимпиадинский ГОК,2011-07-31,1312070400,1636675200,324604800
16699,2021-11-12,100000065974,80732.792,Самосвалы CAT 785C,65,Самосвал карьерный 785C №422,Олимпиадинский ГОК,2011-04-30,1304121600,1636675200,332553600
16700,2021-11-12,100000065969,78163.752,Самосвалы CAT 785C,65,Самосвал карьерный 785C №417,Олимпиадинский ГОК,2011-04-30,1304121600,1636675200,332553600
16701,2021-11-12,100000065968,81129.56,Самосвалы CAT 785C,65,Самосвал карьерный 785C №416,Олимпиадинский ГОК,2011-04-30,1304121600,1636675200,332553600
16702,2021-11-12,100000065616,85018.513,Самосвалы CAT 785C,65,Самосвал карьерный 785C №510,Олимпиадинский ГОК,2011-02-28,1298851200,1636675200,337824000
16703,2021-11-12,100000062386,53918.609,Самосвалы CAT 785C,65,Самосвал карьерный 785C №441,Олимпиадинский ГОК,2014-06-19,1403136000,1636675200,233539200
16704,2021-11-12,100000062385,50284.147,Самосвалы CAT 785C,65,Самосвал карьерный 785C №445,Олимпиадинский ГОК,2014-06-19,1403136000,1636675200,233539200
16705,2021-11-12,100000065626,61796.399,Самосвалы CAT 785C,65,Самосвал карьерный 785C №523,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16706,2021-11-12,100000062398,57987.544,Самосвалы CAT 785C,65,Самосвал карьерный 785C №439,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16707,2021-11-12,100000062379,93884.746,Самосвалы CAT 785C,65,Самосвал карьерный 785C №411,Олимпиадинский ГОК,2009-10-02,1254441600,1636675200,382233600
16708,2021-11-12,100000062377,94654.867,Самосвалы CAT 785C,65,Самосвал карьерный 785C №414,Олимпиадинский ГОК,2009-11-02,1257120000,1636675200,379555200
16709,2021-11-12,100000062373,94977.502,Самосвалы CAT 785C,65,Самосвал карьерный 785C №409,Олимпиадинский ГОК,2009-06-24,1245801600,1636675200,390873600
16710,2021-11-12,100000062372,94994.91,Самосвалы CAT 785C,65,Самосвал карьерный 785C №407,Олимпиадинский ГОК,2009-06-08,1244419200,1636675200,392256000
16711,2021-11-12,100000062370,99578.91,Самосвалы CAT 785C,65,Самосвал карьерный 785C №404,Олимпиадинский ГОК,2009-05-06,1241568000,1636675200,395107200
16712,2021-11-12,100000062380,78487.874,Самосвалы CAT 785C,65,Самосвал карьерный 785C №424,Олимпиадинский ГОК,2011-05-20,1305849600,1636675200,330825600
16713,2021-11-12,100000065630,59712.445,Самосвалы CAT 785C,65,Самосвал карьерный 785C №529,Олимпиадинский ГОК,2014-02-28,1393545600,1636675200,243129600
16714,2021-11-12,100000065628,52583.744,Самосвалы CAT 785C,65,Самосвал карьерный 785C №528,Олимпиадинский ГОК,2014-02-28,1393545600,1636675200,243129600
16715,2021-11-12,100000065608,82948.059,Самосвалы CAT 785C,65,Самосвал карьерный 785C №503,Олимпиадинский ГОК,2010-12-16,1292457600,1636675200,344217600
16716,2021-11-12,100000008674,29074.13,Самосвалы CAT 785C,65,Самосвал карьерный 785C №1620,Полюс Вернинское,2017-12-12,1513036800,1636675200,123638400
16717,2021-11-12,100000008673,29758.82,Самосвалы CAT 785C,65,Самосвал карьерный 785C №1619,Полюс Вернинское,2017-12-12,1513036800,1636675200,123638400
16718,2021-11-12,100000008674,29062.13,Самосвалы CAT 785C,65,Самосвал карьерный 785C №1620,Полюс Вернинское,2017-12-12,1513036800,1636675200,123638400
16719,2021-11-12,100000008673,29747.82,Самосвалы CAT 785C,65,Самосвал карьерный 785C №1619,Полюс Вернинское,2017-12-12,1513036800,1636675200,123638400
16720,2021-11-12,100000065636,56931.582,Самосвалы CAT 785C,65,Самосвал карьерный 785C №535,Олимпиадинский ГОК,2014-03-06,1394064000,1636675200,242611200
16721,2021-11-12,100000065635,59677.003,Самосвалы CAT 785C,65,Самосвал карьерный 785C №536,Олимпиадинский ГОК,2014-03-06,1394064000,1636675200,242611200
16722,2021-11-12,100000065633,56967.806,Самосвалы CAT 785C,65,Самосвал карьерный 785C №533,Олимпиадинский ГОК,2014-03-06,1394064000,1636675200,242611200
16723,2021-11-12,100000065631,56210.383,Самосвалы CAT 785C,65,Самосвал карьерный 785C №532,Олимпиадинский ГОК,2014-02-28,1393545600,1636675200,243129600
16724,2021-11-12,100000065630,59701.055,Самосвалы CAT 785C,65,Самосвал карьерный 785C №529,Олимпиадинский ГОК,2014-02-28,1393545600,1636675200,243129600
16725,2021-11-12,100000065629,59829.912,Самосвалы CAT 785C,65,Самосвал карьерный 785C №531,Олимпиадинский ГОК,2021-07-03,1625270400,1636675200,11404800
16726,2021-11-12,100000065628,52572.304,Самосвалы CAT 785C,65,Самосвал карьерный 785C №528,Олимпиадинский ГОК,2014-02-28,1393545600,1636675200,243129600
16727,2021-11-12,100000065624,61415.837,Самосвалы CAT 785C,65,Самосвал карьерный 785C №524,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16728,2021-11-12,100000065623,62836.834,Самосвалы CAT 785C,65,Самосвал карьерный 785C №525,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16729,2021-11-12,100000062399,59830.455,Самосвалы CAT 785C,65,Самосвал карьерный 785C №440,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16730,2021-11-12,100000062398,57975.884,Самосвалы CAT 785C,65,Самосвал карьерный 785C №439,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16731,2021-11-12,100000062396,60638.572,Самосвалы CAT 785C,65,Самосвал карьерный 785C №437,Олимпиадинский ГОК,2013-12-13,1386892800,1636675200,249782400
16732,2021-11-12,100000062395,60613.853,Самосвалы CAT 785C,65,Самосвал карьерный 785C №436,Олимпиадинский ГОК,2013-12-31,1388448000,1636675200,248227200
16733,2021-11-12,100000062388,56857.302,Самосвалы CAT 785C,65,Самосвал карьерный 785C №443,Олимпиадинский ГОК,2014-06-19,1403136000,1636675200,233539200
16734,2021-11-12,100000062386,53907.939,Самосвалы CAT 785C,65,Самосвал карьерный 785C №441,Олимпиадинский ГОК,2014-06-19,1403136000,1636675200,233539200
16735,2021-11-12,100000062383,79811.234,Самосвалы CAT 785C,65,Самосвал карьерный 785C №429,Олимпиадинский ГОК,2011-07-31,1312070400,1636675200,324604800
16736,2021-11-12,100000062381,79606.827,Самосвалы CAT 785C,65,Самосвал карьерный 785C №427,Олимпиадинский ГОК,2011-07-31,1312070400,1636675200,324604800
