,datetime,eo_code,motohours
1422,2022-03-26,100000065609,83812.838
1424,2022-03-26,100000065608,85985.913
1426,2022-03-27,100000084406,30038.0
1428,2022-03-26,100000065607,85538.677
1430,2022-03-26,100000065606,90827.334
1431,2022-03-27,100000084405,29520.0
1434,2022-03-27,100000084404,29655.0
1437,2022-03-26,100000065967,81320.16
1438,2022-03-27,100000084402,30651.0
1441,2022-03-27,100000084401,30798.0
1443,2022-03-26,100000065619,81652.163
1445,2022-03-27,100000084400,27076.0
1447,2022-03-26,100000065618,85601.936
1449,2022-03-26,100000065617,84611.241
1451,2022-03-27,100000084399,30385.0
1452,2022-03-26,100000065616,87878.012
1455,2022-03-26,100000065615,85751.361
1457,2022-03-26,100000065614,86749.875
1459,2022-03-26,100000065613,87449.036
1461,2022-03-27,100000084398,26630.0
1462,2022-03-26,100000065612,88626.383
1465,2022-03-26,100000065970,86204.709
1467,2022-03-27,100000084397,29918.0
1468,2022-03-26,100000065969,81042.665
1471,2022-03-26,100000065968,83840.546
1474,2022-03-27,100000084396,32109.0
1475,2022-03-26,100000065975,80567.982
1478,2022-03-26,100000065974,83605.009
1480,2022-03-26,100000065971,84072.046
1482,2022-03-26,100000065972,84210.024
1484,2022-03-26,100000062394,65934.636
1486,2022-03-26,100000062393,60680.487
1488,2022-03-26,100000062392,65421.264
1490,2022-03-26,100000062391,65518.026
1492,2022-03-26,100000062390,67198.942
1494,2022-03-26,100000062389,56911.833
1496,2022-03-26,100000062388,59750.121
1498,2022-03-26,100000062387,56976.029
1500,2022-03-26,100000062386,56875.125
1501,2022-03-26,100000062385,53258.065
1503,2022-03-26,100000062382,81430.845
1505,2022-03-26,100000062381,82465.12
1507,2022-03-26,100000065976,84641.835
1509,2022-03-26,100000065622,84058.419
1511,2022-03-26,100000062384,80704.549
1513,2022-03-26,100000062383,82028.238
1515,2022-03-26,100000062379,96728.646
1517,2022-03-26,100000062377,97548.965
1519,2022-03-26,100000062376,96058.829
1521,2022-03-26,100000062373,97835.261
1523,2022-03-26,100000062372,97882.269
1525,2022-03-26,100000062371,98700.23
1527,2022-03-26,100000062370,102473.815
1529,2022-03-26,100000062369,98945.441
1531,2022-03-26,100000062380,81386.35
1533,2022-03-26,100000028868,97771.259
1535,2022-03-26,100000065640,72207.082
1537,2022-03-26,100000065639,74031.242
1539,2022-03-26,100000065641,72719.107
1541,2022-03-26,100000065638,72044.03
1543,2022-03-26,100000065637,74638.208
1545,2022-03-26,100000065643,71509.22
1547,2022-03-26,100000065624,63798.232
1549,2022-03-26,100000065623,65403.78
1551,2022-03-26,100000062399,62677.318
1553,2022-03-26,100000062398,60908.984
1555,2022-03-26,100000062397,63600.742
1557,2022-03-26,100000062396,63270.321
1559,2022-03-26,100000062395,63190.531
1561,2022-03-26,100000065632,59877.504
1563,2022-03-26,100000065631,59101.732
1565,2022-03-26,100000065630,62531.35
1567,2022-03-26,100000065629,62682.64
1569,2022-03-26,100000065627,63223.196
1571,2022-03-26,100000065626,64712.315
1573,2022-03-26,100000065628,55481.192
1575,2022-03-26,100000065636,59884.514
1577,2022-03-26,100000065635,62653.082
1579,2022-03-26,100000065634,61350.089
1581,2022-03-26,100000065633,59789.431
1583,2022-03-26,100000065981,43888.991
1585,2022-03-26,100000065980,44327.968
1587,2022-03-26,100000065979,43640.25
1589,2022-03-26,100000065978,43781.982
1591,2022-03-25,100000065972,84198.304
1593,2022-03-25,100000065971,84060.206
1595,2022-03-25,100000065974,83593.549
1597,2022-03-25,100000065975,80556.302
1600,2022-03-25,100000065968,83828.896
1602,2022-03-25,100000065969,81031.005
1604,2022-03-25,100000065970,86192.759
1606,2022-03-25,100000065612,88614.383
1608,2022-03-25,100000065613,87448.266
1610,2022-03-25,100000065614,86738.115
1612,2022-03-25,100000065615,85750.021
1614,2022-03-25,100000065616,87871.272
1616,2022-03-25,100000065617,84599.331
1618,2022-03-25,100000065618,85591.002
1620,2022-03-25,100000065619,81641.395
1622,2022-03-25,100000065967,81310.169
1624,2022-03-25,100000065606,90815.814
1626,2022-03-25,100000065607,85526.687
1628,2022-03-25,100000065608,85974.003
1630,2022-03-25,100000065609,83800.838
1632,2022-03-25,100000065611,86867.84
1633,2022-03-25,100000062387,56964.129
1635,2022-03-25,100000062388,59739.457
1637,2022-03-25,100000062389,56903.953
1639,2022-03-25,100000062390,67186.992
1641,2022-03-25,100000062391,65506.056
1643,2022-03-25,100000062392,65409.284
1645,2022-03-25,100000062393,60668.627
1647,2022-03-25,100000062394,65924.403
1649,2022-03-25,100000062385,53246.175
1651,2022-03-25,100000062386,56864.035
1653,2022-03-25,100000065622,84047.039
1655,2022-03-25,100000065976,84630.315
1657,2022-03-25,100000062381,82454.103
1659,2022-03-25,100000062382,81419.735
1661,2022-03-25,100000062383,82017.386
1663,2022-03-25,100000062384,80693.793
1665,2022-03-25,100000062380,81374.72
1667,2022-03-25,100000062369,98933.751
1669,2022-03-25,100000062370,102467.557
1671,2022-03-25,100000062371,98691.53
1673,2022-03-25,100000062372,97870.439
1675,2022-03-25,100000062373,97824.051
1677,2022-03-25,100000062376,96046.979
1679,2022-03-25,100000062377,97538.339
1681,2022-03-25,100000062379,96718.843
1683,2022-03-25,100000028868,97759.859
1685,2022-03-25,100000065643,71506.09
1687,2022-03-25,100000065637,74637.628
1689,2022-03-25,100000065638,72033.226
1691,2022-03-25,100000065641,72709.547
1693,2022-03-25,100000065639,74020.332
1695,2022-03-25,100000065640,72195.542
1697,2022-03-25,100000062395,63178.631
1699,2022-03-25,100000062396,63258.361
1701,2022-03-25,100000062397,63589.362
1703,2022-03-25,100000062398,60897.144
1705,2022-03-25,100000062399,62666.605
1707,2022-03-25,100000065623,65393.054
1709,2022-03-25,100000065624,63787.551
1711,2022-03-25,100000065629,62682.12
1713,2022-03-25,100000065630,62530.28
1715,2022-03-25,100000065631,59101.222
1717,2022-03-25,100000065632,59867.545
1719,2022-03-25,100000065626,64711.465
1721,2022-03-25,100000065627,63222.216
1723,2022-03-25,100000065628,55470.355
1725,2022-03-25,100000065633,59788.451
1727,2022-03-25,100000065634,61339.481
1729,2022-03-25,100000065635,62642.541
1731,2022-03-25,100000065636,59874.252
1733,2022-03-25,100000065978,43771.439
1735,2022-03-25,100000065979,43629.449
1737,2022-03-25,100000065980,44316.338
1739,2022-03-25,100000065981,43877.481
1741,2022-03-25,100000065611,86864.8
1743,2022-03-25,100000065609,83789.308
1745,2022-03-25,100000065608,85962.443
1747,2022-03-25,100000065607,85515.307
1749,2022-03-25,100000065606,90804.314
1751,2022-03-25,100000065967,81299.959
1753,2022-03-25,100000065619,81630.935
1755,2022-03-25,100000065618,85590.902
1757,2022-03-25,100000065617,84589.401
1759,2022-03-25,100000065616,87859.472
1761,2022-03-25,100000065615,85749.831
1763,2022-03-25,100000065614,86726.855
1765,2022-03-25,100000065613,87446.866
1767,2022-03-25,100000065612,88602.903
1769,2022-03-25,100000065970,86180.859
1771,2022-03-25,100000065969,81021.475
1773,2022-03-25,100000065968,83817.646
1776,2022-03-25,100000065975,80545.572
1778,2022-03-25,100000065974,83583.812
1780,2022-03-25,100000065971,84049.636
1782,2022-03-25,100000065972,84188.425
1784,2022-03-25,100000062394,65913.453
1786,2022-03-25,100000062393,60666.817
1787,2022-03-25,100000062392,65397.954
1789,2022-03-25,100000062391,65494.216
1791,2022-03-25,100000062390,67175.782
1793,2022-03-25,100000062389,56893.695
1795,2022-03-25,100000062388,59729.137
1797,2022-03-25,100000062387,56954.487
1799,2022-03-25,100000062386,56852.585
1801,2022-03-25,100000062385,53234.315
1803,2022-03-25,100000062382,81417.185
1805,2022-03-25,100000062381,82442.253
1807,2022-03-25,100000065976,84618.485
1809,2022-03-25,100000065622,84036.639
1811,2022-03-25,100000062384,80682.063
1813,2022-03-25,100000062383,82007.409
1815,2022-03-25,100000062379,96708.373
1817,2022-03-25,100000062377,97526.779
1819,2022-03-25,100000062376,96036.705
1821,2022-03-25,100000062373,97812.391
1823,2022-03-25,100000062372,97858.879
1825,2022-03-25,100000062371,98679.58
1827,2022-03-25,100000062370,102455.557
1829,2022-03-25,100000062369,98922.211
1831,2022-03-25,100000062380,81363.27
1833,2022-03-25,100000028868,97749.854
1835,2022-03-25,100000065640,72184.012
1837,2022-03-25,100000065639,74013.332
1839,2022-03-25,100000065641,72698.526
1841,2022-03-25,100000065638,72022.525
1843,2022-03-25,100000065637,74637.198
1845,2022-03-25,100000065643,71494.958
1847,2022-03-25,100000065624,63776.997
1849,2022-03-25,100000065623,65381.954
1851,2022-03-25,100000062399,62655.725
1853,2022-03-25,100000062398,60886.689
1855,2022-03-25,100000062397,63577.392
1857,2022-03-25,100000062396,63246.761
1859,2022-03-25,100000062395,63167.131
1861,2022-03-25,100000065632,59856.892
1863,2022-03-25,100000065631,59090.521
1865,2022-03-25,100000065630,62519.355
1867,2022-03-25,100000065629,62671.192
1869,2022-03-25,100000065627,63211.675
1871,2022-03-25,100000065626,64711.405
1873,2022-03-25,100000065628,55459.661
1875,2022-03-25,100000065636,59873.532
1877,2022-03-25,100000065635,62631.776
1879,2022-03-25,100000065634,61329.124
1881,2022-03-25,100000065633,59788.111
1883,2022-03-25,100000065981,43866.421
1885,2022-03-25,100000065980,44304.488
1887,2022-03-25,100000065979,43617.959
1889,2022-03-25,100000065978,43760.149
1891,2022-03-24,100000065972,84177.576
1893,2022-03-24,100000065971,84037.666
1895,2022-03-24,100000065974,83573.084
1897,2022-03-24,100000065975,80534.062
1900,2022-03-24,100000065968,83805.676
1902,2022-03-24,100000065969,81009.895
1904,2022-03-24,100000065970,86168.999
1906,2022-03-24,100000065612,88590.903
1908,2022-03-24,100000065613,87442.486
1910,2022-03-24,100000065614,86715.095
1912,2022-03-24,100000065615,85748.361
1914,2022-03-24,100000065616,87847.792
1916,2022-03-24,100000065617,84577.451
1918,2022-03-24,100000065618,85590.502
1920,2022-03-24,100000065619,81620.152
1922,2022-03-24,100000065967,81291.42
1924,2022-03-24,100000065606,90792.314
1926,2022-03-24,100000065607,85504.257
1928,2022-03-24,100000065608,85950.953
1930,2022-03-24,100000065609,83782.418
1932,2022-03-24,100000065611,86859.8
1934,2022-03-24,100000062387,56942.597
1936,2022-03-24,100000062388,59717.237
1938,2022-03-24,100000062389,56881.835
1940,2022-03-24,100000062390,67164.875
1942,2022-03-24,100000062391,65483.254
1944,2022-03-24,100000062392,65388.334
1946,2022-03-24,100000062393,60664.667
1948,2022-03-24,100000062394,65902.908
1950,2022-03-24,100000062385,53223.754
1952,2022-03-24,100000062386,56841.435
1954,2022-03-24,100000065622,84032.519
1956,2022-03-24,100000065976,84607.145
1958,2022-03-24,100000062381,82430.293
1960,2022-03-24,100000062382,81405.395
1962,2022-03-24,100000062383,81995.619
1964,2022-03-24,100000062384,80670.113
1966,2022-03-24,100000062380,81351.77
1968,2022-03-24,100000062369,98911.746
1970,2022-03-24,100000062370,102443.557
1972,2022-03-24,100000062371,98668.47
1974,2022-03-24,100000062372,97848.444
1976,2022-03-24,100000062373,97800.771
1978,2022-03-24,100000062376,96026.318
1980,2022-03-24,100000062377,97516.473
1982,2022-03-24,100000062379,96696.383
1984,2022-03-24,100000028868,97739.143
1986,2022-03-24,100000065643,71484.091
1988,2022-03-24,100000065637,74636.648
1990,2022-03-24,100000065638,72011.547
1992,2022-03-24,100000065641,72687.624
1994,2022-03-24,100000065639,74002.332
1996,2022-03-24,100000065640,72172.332
1998,2022-03-24,100000062395,63155.141
2000,2022-03-24,100000062396,63235.789
2002,2022-03-24,100000062397,63565.442
2004,2022-03-24,100000062398,60875.8
2006,2022-03-24,100000062399,62643.815
2008,2022-03-24,100000065623,65373.224
2010,2022-03-24,100000065624,63766.074
2012,2022-03-24,100000065629,62670.162
2014,2022-03-24,100000065630,62518.425
2016,2022-03-24,100000065631,59079.67
2018,2022-03-24,100000065632,59846.462
2020,2022-03-24,100000065626,64711.345
2022,2022-03-24,100000065627,63200.687
2024,2022-03-24,100000065628,55458.211
2026,2022-03-24,100000065633,59784.611
2028,2022-03-24,100000065634,61320.584
2030,2022-03-24,100000065635,62620.888
2032,2022-03-24,100000065636,59862.987
2034,2022-03-24,100000065978,43749.444
2036,2022-03-24,100000065979,43605.969
2038,2022-03-24,100000065980,44293.813
2040,2022-03-24,100000065981,43854.421
2042,2022-03-24,100000065611,86848.25
2044,2022-03-24,100000065609,83771.948
2046,2022-03-24,100000065608,85939.923
2048,2022-03-24,100000065607,85493.397
2050,2022-03-24,100000065606,90780.314
2052,2022-03-24,100000065967,81280.88
2054,2022-03-24,100000065619,81609.702
2056,2022-03-24,100000065618,85590.122
2058,2022-03-24,100000065617,84566.821
2060,2022-03-24,100000065616,87836.342
2062,2022-03-24,100000065615,85748.091
2064,2022-03-24,100000065614,86705.855
2066,2022-03-24,100000065613,87436.266
2068,2022-03-24,100000065612,88579.303
2070,2022-03-24,100000065970,86157.549
2072,2022-03-24,100000065969,80999.056
2074,2022-03-24,100000065968,83793.776
2077,2022-03-24,100000065975,80522.372
2079,2022-03-24,100000065974,83561.144
2081,2022-03-24,100000065971,84026.076
2083,2022-03-24,100000065972,84165.776
2085,2022-03-24,100000062394,65891.318
2087,2022-03-24,100000062393,60653.437
2089,2022-03-24,100000062392,65376.464
2091,2022-03-24,100000062391,65471.254
2093,2022-03-24,100000062390,67153.045
2095,2022-03-24,100000062389,56870.595
2097,2022-03-24,100000062388,59705.607
2099,2022-03-24,100000062387,56932.077
2101,2022-03-27,100000084396,32097.0
2103,2022-03-24,100000062386,56830.429
2105,2022-03-24,100000062385,53212.024
2107,2022-03-27,100000084397,29906.0
2108,2022-03-24,100000062382,81393.625
2111,2022-03-24,100000062381,82418.373
2113,2022-03-24,100000065976,84595.615
2115,2022-03-24,100000065622,84021.009
2118,2022-03-24,100000062384,80660.193
2120,2022-03-24,100000062383,81983.669
2122,2022-03-24,100000062379,96687.057
2124,2022-03-24,100000062377,97505.003
2126,2022-03-24,100000062376,96014.388
2128,2022-03-24,100000062373,97789.441
2130,2022-03-24,100000062372,97836.714
2132,2022-03-24,100000062371,98656.8
2134,2022-03-24,100000062370,102431.557
2136,2022-03-24,100000062369,98899.746
2139,2022-03-24,100000062380,81340.13
2142,2022-03-24,100000028868,97727.583
2144,2022-03-24,100000065640,72160.932
2146,2022-03-24,100000065639,73990.832
2148,2022-03-24,100000065641,72677.05
2150,2022-03-24,100000065638,72000.647
2152,2022-03-24,100000065637,74635.598
2154,2022-03-24,100000065643,71483.571
2156,2022-03-24,100000065624,63755.411
2158,2022-03-24,100000065623,65361.464
2160,2022-03-24,100000062399,62632.185
2162,2022-03-24,100000062398,60863.82
2164,2022-03-24,100000062397,63554.566
2166,2022-03-24,100000062396,63224.279
2168,2022-03-24,100000062395,63143.631
2170,2022-03-24,100000065632,59835.092
2172,2022-03-24,100000065631,59075.391
2173,2022-03-24,100000065630,62507.841
2175,2022-03-24,100000065629,62659.365
2177,2022-03-24,100000065627,63190.177
2179,2022-03-24,100000065626,64711.105
2181,2022-03-24,100000065628,55457.671
2183,2022-03-24,100000065636,59861.747
2185,2022-03-24,100000065635,62613.348
2187,2022-03-24,100000065634,61310.244
2189,2022-03-24,100000065633,59778.431
2190,2022-03-27,100000084400,27064.0
2193,2022-03-27,100000084401,30786.0
2195,2022-03-27,100000084402,30639.0
2198,2022-03-27,100000084404,29654.0
2200,2022-03-27,100000084405,29508.0
2202,2022-03-27,100000084406,30026.0
2204,2022-03-27,100000084407,28095.0
2206,2022-03-24,100000065981,43847.221
2208,2022-03-24,100000065980,44281.993
2210,2022-03-24,100000065979,43594.129
2212,2022-03-24,100000065978,43737.654
2214,2022-03-27,100000084408,29555.0
2216,2022-03-23,100000065972,84153.926
2217,2022-03-27,100000084409,29537.0
2219,2022-03-27,100000084410,29464.0
2221,2022-03-27,100000084411,28878.0
2223,2022-03-27,100000084412,27027.0
2225,2022-03-23,100000028868,97715.643
2226,2022-03-26,100000084412,27015.0
2228,2022-03-26,100000084411,28866.0
2231,2022-03-26,100000084409,29525.0
2233,2022-03-26,100000084408,29543.0
2235,2022-03-26,100000084407,28083.0
2237,2022-03-26,100000084406,30014.0
2239,2022-03-26,100000084405,29496.0
2241,2022-03-26,100000084404,29642.0
2243,2022-03-26,100000084403,30468.0
2245,2022-03-26,100000084402,30627.0
2247,2022-03-26,100000084401,30774.0
2249,2022-03-26,100000084400,27052.0
2251,2022-03-26,100000084399,30374.0
2254,2022-03-26,100000084397,29894.0
2256,2022-03-26,100000084396,32085.0
2258,2022-03-26,100000008674,32066.59
2259,2022-03-26,100000008673,32782.55
2262,2022-03-26,100000084396,32073.0
2264,2022-03-26,100000084397,29882.0
2267,2022-03-26,100000008674,32055.1
2268,2022-03-26,100000008673,32771.35
2269,2022-03-26,100000084399,30363.0
2271,2022-03-26,100000084400,27040.0
2273,2022-03-26,100000084401,30769.0
2275,2022-03-25,100000084401,30757.0
2277,2022-03-26,100000084402,30615.0
2279,2022-03-26,100000084403,30456.0
2281,2022-03-26,100000084404,29630.0
2283,2022-03-26,100000084405,29484.0
2285,2022-03-26,100000084406,30002.0
2287,2022-03-26,100000084407,28071.0
2289,2022-03-26,100000084408,29531.0
2291,2022-03-26,100000084409,29516.0
2293,2022-03-26,100000084410,29440.0
2295,2022-03-26,100000084411,28854.0
2297,2022-03-26,100000084412,27005.0
2299,2022-03-25,100000084412,26993.0
2301,2022-03-25,100000084411,28843.0
2303,2022-03-25,100000084410,29429.0
2305,2022-03-25,100000084409,29504.0
2307,2022-03-25,100000084408,29519.0
2309,2022-03-25,100000084407,28059.0
2311,2022-03-25,100000084406,29990.0
2313,2022-03-25,100000084405,29472.0
2315,2022-03-25,100000084404,29618.0
2317,2022-03-25,100000084403,30449.0
2319,2022-03-25,100000084402,30604.0
2321,2022-03-25,100000084400,27028.0
2323,2022-03-25,100000084399,30351.0
2326,2022-03-25,100000084397,29870.0
2328,2022-03-25,100000084396,32061.0
2330,2022-03-25,100000084396,32049.0
2332,2022-03-25,100000008674,32043.1
2333,2022-03-25,100000008673,32759.35
2336,2022-03-25,100000084397,29858.0
2339,2022-03-25,100000084399,30339.0
