Документ измерений,Дата,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
30764721,3/10/2022,"83462,155",МТЧ,100000065609
30764558,3/10/2022,"1157480,651",км,100000065609
30764704,3/10/2022,"85633,325",МТЧ,100000065608
30764689,3/10/2022,"1106770,106",км,100000065608
30764672,3/10/2022,"85186,639",МТЧ,100000065607
30764664,3/10/2022,"1119715,210",км,100000065607
30764652,3/10/2022,"90469,424",МТЧ,100000065606
30764638,3/10/2022,"1200423,049",км,100000065606
30764481,3/10/2022,"81038,447",МТЧ,100000062380
30764453,3/10/2022,"1030732,546",км,100000062380
30764277,3/10/2022,"65585,806",МТЧ,100000062394
30764223,3/10/2022,"830879,175",км,100000062394
30764206,3/10/2022,"60353,984",МТЧ,100000062393
30764187,3/10/2022,"782199,643",км,100000062393
30764173,3/10/2022,"65064,970",МТЧ,100000062392
30764162,3/10/2022,"829424,052",км,100000062392
30764131,3/10/2022,"65166,460",МТЧ,100000062391
30764115,3/10/2022,"825463,661",км,100000062391
30764067,3/10/2022,"872990,654",км,100000062390
30763870,3/10/2022,"56575,245",МТЧ,100000062389
30763951,3/10/2022,"746605,868",км,100000062389
30763937,3/10/2022,"727875,456",км,100000062387
30763908,3/10/2022,"56625,748",МТЧ,100000062387
30763884,3/10/2022,"56526,813",МТЧ,100000062386
30763417,3/10/2022,"732916,236",км,100000062386
30763850,3/10/2022,"52910,757",МТЧ,100000062385
30763853,3/10/2022,"722494,756",км,100000062385
30763470,3/10/2022,"96393,150",МТЧ,100000062379
30763584,3/10/2022,"1236312,591",км,100000062379
30763573,3/10/2022,"97200,328",МТЧ,100000062377
30763530,3/10/2022,"1229477,254",км,100000062377
30763550,3/10/2022,"95713,951",МТЧ,100000062376
30763535,3/10/2022,"1211024,197",км,100000062376
30763472,3/10/2022,"97484,956",МТЧ,100000062373
30763319,3/10/2022,"1231148,147",км,100000062373
30763406,3/10/2022,"97536,267",МТЧ,100000062372
30763340,3/10/2022,"1209772,628",км,100000062372
30763239,3/10/2022,"98363,252",МТЧ,100000062371
30763323,3/10/2022,"1227498,779",км,100000062371
30763293,3/10/2022,"1235421,099",км,100000062370
30763276,3/10/2022,"26640,000",МТЧ,100000084412
30763256,3/10/2022,"334687,000",км,100000084412
30763261,3/10/2022,"98592,926",МТЧ,100000062369
30763248,3/10/2022,"1238329,907",км,100000062369
30763047,3/10/2022,"97433,914",МТЧ,100000028868
30763036,3/10/2022,"1216783,753",км,100000028868
30763090,3/10/2022,"28503,000",МТЧ,100000084411
30762968,3/10/2022,"356882,000",км,100000084411
30762595,3/10/2022,"369483,000",км,100000084410
30762362,3/10/2022,"29166,000",МТЧ,100000084409
30762328,3/10/2022,"370630,000",км,100000084409
30762072,3/10/2022,"29165,000",МТЧ,100000084408
30762041,3/10/2022,"366903,000",км,100000084408
30761680,3/10/2022,"27702,000",МТЧ,100000084407
30761599,3/10/2022,"343195,000",км,100000084407
30761457,3/10/2022,"29634,000",МТЧ,100000084406
30761386,3/10/2022,"370134,000",км,100000084406
30761178,3/10/2022,"29122,000",МТЧ,100000084405
30761104,3/10/2022,"364523,000",км,100000084405
30760468,3/10/2022,"29262,000",МТЧ,100000084404
30760206,3/10/2022,"30094,000",МТЧ,100000084403
30760185,3/10/2022,"378883,000",км,100000084403
30760006,3/10/2022,"30269,000",МТЧ,100000084402
30759954,3/10/2022,"381326,000",км,100000084402
30759875,3/10/2022,"30407,000",МТЧ,100000084401
30759861,3/10/2022,"377628,000",км,100000084401
30759596,3/10/2022,"26687,000",МТЧ,100000084400
30759582,3/10/2022,"336056,000",км,100000084400
30759369,3/10/2022,"29998,000",МТЧ,100000084399
30759335,3/10/2022,"372239,000",км,100000084399
30759159,3/10/2022,"29539,000",МТЧ,100000084397
30759125,3/10/2022,"362541,000",км,100000084397
30758904,3/10/2022,"31716,000",МТЧ,100000084396
30758790,3/10/2022,"393266,000",км,100000084396
30758255,3/10/2022,"43426,172",МТЧ,100000065978
30757832,3/10/2022,"97422,284",МТЧ,100000028868
30755651,3/10/2022,"31741,950",МТЧ,100000008674
30755405,3/10/2022,"32428,300",МТЧ,100000008673
30747357,3/10/2022,"43532,690",МТЧ,100000065981
30747339,3/10/2022,"546319,440",км,100000065981
30747317,3/10/2022,"43962,152",МТЧ,100000065980
30747246,3/10/2022,"547103,046",км,100000065980
30747233,3/10/2022,"43283,419",МТЧ,100000065979
30747223,3/10/2022,"541663,389",км,100000065979
30747201,3/10/2022,"533696,418",км,100000065978
30747149,3/10/2022,"42611,554",МТЧ,100000065977
30747171,3/10/2022,"535090,531",км,100000065977
30746428,3/10/2022,"62297,422",МТЧ,100000065635
30746478,3/10/2022,"26628,000",МТЧ,100000084412
30746398,3/10/2022,"334510,000",км,100000084412
30746437,3/10/2022,"813701,367",км,100000065635
30746414,3/10/2022,"59629,857",МТЧ,100000065636
30746403,3/10/2022,"808745,964",км,100000065636
30746380,3/10/2022,"61006,894",МТЧ,100000065634
30746381,3/10/2022,"823190,563",км,100000065634
30746361,3/10/2022,"28491,000",МТЧ,100000084411
30746349,3/10/2022,"356700,000",км,100000084411
30746341,3/10/2022,"59632,751",МТЧ,100000065633
30746060,3/10/2022,"815575,365",км,100000065633
30746306,3/10/2022,"58884,021",МТЧ,100000065631
30746240,3/10/2022,"797305,345",км,100000065631
30746282,3/10/2022,"62474,765",МТЧ,100000065629
30746250,3/10/2022,"369304,000",км,100000084410
30746253,3/10/2022,"855709,049",км,100000065629
30746242,3/10/2022,"59537,702",МТЧ,100000065632
30746212,3/10/2022,"805713,448",км,100000065632
30746199,3/10/2022,"62304,681",МТЧ,100000065630
30746177,3/10/2022,"840317,417",км,100000065630
30746163,3/10/2022,"55154,565",МТЧ,100000065628
30746148,3/10/2022,"760352,416",км,100000065628
30746127,3/10/2022,"63029,518",МТЧ,100000065627
30746112,3/10/2022,"861462,590",км,100000065627
30746076,3/10/2022,"29154,000",МТЧ,100000084409
30746086,3/10/2022,"61780,806",МТЧ,100000065625
30746062,3/10/2022,"370437,000",км,100000084409
30746045,3/10/2022,"838014,917",км,100000065625
30746027,3/10/2022,"65045,081",МТЧ,100000065623
30746011,3/10/2022,"890692,359",км,100000065623
30745977,3/10/2022,"63587,917",МТЧ,100000065624
30745962,3/10/2022,"878394,564",км,100000065624
30745951,3/10/2022,"29153,000",МТЧ,100000084408
30745942,3/10/2022,"64433,801",МТЧ,100000065626
30745920,3/10/2022,"366715,000",км,100000084408
30745923,3/10/2022,"893467,577",км,100000065626
30745913,3/10/2022,"71343,713",МТЧ,100000065643
30745888,3/10/2022,"977066,006",км,100000065643
30745872,3/10/2022,"72384,014",МТЧ,100000065641
30745846,3/10/2022,"977010,067",км,100000065641
30745828,3/10/2022,"71677,703",МТЧ,100000065638
30745804,3/10/2022,"986155,928",км,100000065638
30745773,3/10/2022,"29622,000",МТЧ,100000084406
30745679,3/10/2022,"73663,152",МТЧ,100000065639
30745762,3/10/2022,"369955,000",км,100000084406
30745620,3/10/2022,"1025442,574",км,100000065639
30745742,3/10/2022,"74381,628",МТЧ,100000065637
30745727,3/10/2022,"1030018,605",км,100000065637
30745666,3/10/2022,"71868,523",МТЧ,100000065640
30745652,3/10/2022,"993712,074",км,100000065640
30745633,3/10/2022,"83698,839",МТЧ,100000065622
30745595,3/10/2022,"29110,000",МТЧ,100000084405
30745608,3/10/2022,"1110106,085",км,100000065622
30745581,3/10/2022,"364345,000",км,100000084405
30745557,3/10/2022,"85875,295",МТЧ,100000065620
30745543,3/10/2022,"1156711,194",км,100000065620
30745532,3/10/2022,"81296,189",МТЧ,100000065619
30745506,3/10/2022,"1062659,604",км,100000065619
30745490,3/10/2022,"85480,771",МТЧ,100000065618
30745472,3/10/2022,"29251,000",МТЧ,100000084404
30745462,3/10/2022,"1140044,436",км,100000065618
30745451,3/10/2022,"365995,000",км,100000084404
30745300,3/10/2022,"84249,870",МТЧ,100000065617
30745427,3/10/2022,"1117415,750",км,100000065617
30745404,3/10/2022,"87518,452",МТЧ,100000065616
30745387,3/10/2022,"1155259,439",км,100000065616
30745362,3/10/2022,"85443,690",МТЧ,100000065615
30745342,3/10/2022,"30082,000",МТЧ,100000084403
30745334,3/10/2022,"1101120,461",км,100000065615
30745226,3/10/2022,"378706,000",км,100000084403
30745314,3/10/2022,"86382,665",МТЧ,100000065614
30745287,3/10/2022,"1120700,278",км,100000065614
30745267,3/10/2022,"87306,993",МТЧ,100000065613
30745232,3/10/2022,"1163998,497",км,100000065613
30745204,3/10/2022,"30258,000",МТЧ,100000084402
30745214,3/10/2022,"88267,315",МТЧ,100000065612
30745192,3/10/2022,"381156,000",км,100000084402
30745177,3/10/2022,"1174375,373",км,100000065612
30745162,3/10/2022,"86535,896",МТЧ,100000065611
30745149,3/10/2022,"1121069,359",км,100000065611
30745133,3/10/2022,"83450,155",МТЧ,100000065609
30745104,3/10/2022,"1157323,901",км,100000065609
30745085,3/10/2022,"30395,000",МТЧ,100000084401
30745077,3/10/2022,"85621,535",МТЧ,100000065608
30744946,3/10/2022,"377452,000",км,100000084401
30744980,3/10/2022,"1106647,017",км,100000065608
30745000,3/10/2022,"85174,919",МТЧ,100000065607
30745022,3/10/2022,"1119601,752",км,100000065607
30745009,3/10/2022,"90457,424",МТЧ,100000065606
30744965,3/10/2022,"1200251,815",км,100000065606
30744952,3/10/2022,"52898,777",МТЧ,100000062385
30744938,3/10/2022,"722349,722",км,100000062385
30744907,3/10/2022,"26675,000",МТЧ,100000084400
30744914,3/10/2022,"56614,478",МТЧ,100000062387
30744833,3/10/2022,"335891,000",км,100000084400
30744885,3/10/2022,"727717,852",км,100000062387
30744871,3/10/2022,"56566,015",МТЧ,100000062389
30744859,3/10/2022,"746533,547",км,100000062389
30744822,3/10/2022,"56514,863",МТЧ,100000062386
30744607,3/10/2022,"732753,532",км,100000062386
30744775,3/10/2022,"29986,000",МТЧ,100000084399
30744786,3/10/2022,"62374,991",МТЧ,100000062399
30744761,3/10/2022,"372062,000",км,100000084399
30744750,3/10/2022,"784140,694",км,100000062399
30744734,3/10/2022,"60535,811",МТЧ,100000062398
30744710,3/10/2022,"781366,524",км,100000062398
30744711,3/10/2022,"62912,579",МТЧ,100000062396
30744696,3/10/2022,"801642,285",км,100000062396
30744677,3/10/2022,"62829,753",МТЧ,100000062395
30744647,3/10/2022,"29527,000",МТЧ,100000084397
30744654,3/10/2022,"820886,407",км,100000062395
30744623,3/10/2022,"362376,000",км,100000084397
30744631,3/10/2022,"66841,355",МТЧ,100000062390
30744615,3/10/2022,"872841,468",км,100000062390
30744555,3/10/2022,"65053,666",МТЧ,100000062392
30744375,3/10/2022,"829275,349",км,100000062392
30744230,3/10/2022,"65574,026",МТЧ,100000062394
30744419,3/10/2022,"830763,142",км,100000062394
30744564,3/10/2022,"60342,084",МТЧ,100000062393
30744500,3/10/2022,"782046,917",км,100000062393
30744479,3/10/2022,"65154,560",МТЧ,100000062391
30744459,3/10/2022,"31704,000",МТЧ,100000084396
30744463,3/10/2022,"825333,626",км,100000062391
30744435,3/10/2022,"393086,000",км,100000084396
30744399,3/10/2022,"80371,447",МТЧ,100000062384
30744427,3/10/2022,"990937,497",км,100000062384
30744404,3/10/2022,"81073,103",МТЧ,100000062382
30744363,3/10/2022,"1068953,548",км,100000062382
30744339,3/10/2022,"82165,141",МТЧ,100000062381
30744120,3/10/2022,"1037538,165",км,100000062381
30744296,3/10/2022,"84287,233",МТЧ,100000065976
30744267,3/10/2022,"1093667,051",км,100000065976
30744169,3/10/2022,"80205,031",МТЧ,100000065975
30744215,3/10/2022,"1019586,910",км,100000065975
30744191,3/10/2022,"81026,597",МТЧ,100000062380
30744183,3/10/2022,"1030591,085",км,100000062380
30744172,3/10/2022,"80963,509",МТЧ,100000065967
30744154,3/10/2022,"1044454,435",км,100000065967
30744135,3/10/2022,"83244,185",МТЧ,100000065974
30744105,3/10/2022,"1032403,662",км,100000065974
30744078,3/10/2022,"83848,523",МТЧ,100000065972
30744032,3/10/2022,"1080648,356",км,100000065972
30743960,3/10/2022,"83719,553",МТЧ,100000065971
30744013,3/10/2022,"1047081,196",км,100000065971
30743969,3/10/2022,"85853,180",МТЧ,100000065970
30743929,3/10/2022,"1116515,681",км,100000065970
30743908,3/10/2022,"80697,443",МТЧ,100000065969
30743874,3/10/2022,"1051599,178",км,100000065969
30743857,3/10/2022,"83595,542",МТЧ,100000065968
30743836,3/10/2022,"1090347,320",км,100000065968
30743808,3/10/2022,"95702,081",МТЧ,100000062376
30743700,3/10/2022,"1210931,499",км,100000062376
30743739,3/10/2022,"97189,664",МТЧ,100000062377
30743723,3/10/2022,"1229355,420",км,100000062377
30743709,3/10/2022,"96381,250",МТЧ,100000062379
30743658,3/10/2022,"1236223,112",км,100000062379
30743498,3/10/2022,"97474,082",МТЧ,100000062373
30743613,3/10/2022,"1230986,086",км,100000062373
30743604,3/10/2022,"97525,344",МТЧ,100000062372
30743591,3/10/2022,"1209639,079",км,100000062372
30743582,3/9/2022,"376812,000",км,100000008673
30743532,3/10/2022,"98352,316",МТЧ,100000062371
30743517,3/10/2022,"1227350,559",км,100000062371
30743484,3/10/2022,"102142,167",МТЧ,100000062370
30743410,3/10/2022,"1235339,352",км,100000062370
30743432,3/10/2022,"98580,936",МТЧ,100000062369
30743417,3/10/2022,"1238244,129",км,100000062369
30743372,3/10/2022,"1216641,648",км,100000028868
30743287,3/9/2022,"391292,000",км,100000008674
30741394,3/9/2022,"43415,774",МТЧ,100000065978
30741157,3/9/2022,"56555,545",МТЧ,100000062389
30740085,3/10/2022,"31731,870",МТЧ,100000008674
30739875,3/10/2022,"32416,720",МТЧ,100000008673
30731936,3/9/2022,"26616,000",МТЧ,100000084412
30731896,3/9/2022,"334321,000",км,100000084412
30731718,3/9/2022,"28479,000",МТЧ,100000084411
30731691,3/9/2022,"356526,000",км,100000084411
30731447,3/9/2022,"29053,000",МТЧ,100000084410
30731353,3/9/2022,"369121,000",км,100000084410
30731038,3/9/2022,"86524,456",МТЧ,100000065611
30731017,3/9/2022,"1120897,321",км,100000065611
30730959,3/9/2022,"83438,765",МТЧ,100000065609
30730991,3/9/2022,"1157174,232",км,100000065609
30730977,3/9/2022,"85609,535",МТЧ,100000065608
30730918,3/9/2022,"1106466,436",км,100000065608
30730891,3/9/2022,"29142,000",МТЧ,100000084409
30730883,3/9/2022,"85164,399",МТЧ,100000065607
30730787,3/9/2022,"370088,000",км,100000084409
30730862,3/9/2022,"1119430,679",км,100000065607
30730845,3/9/2022,"90445,424",МТЧ,100000065606
30730828,3/9/2022,"1200067,385",км,100000065606
30730706,3/9/2022,"81284,459",МТЧ,100000065619
30730685,3/9/2022,"1062495,612",км,100000065619
30730667,3/9/2022,"85468,771",МТЧ,100000065618
30730654,3/9/2022,"1139861,449",км,100000065618
30730643,3/9/2022,"84237,880",МТЧ,100000065617
30730510,3/9/2022,"1117249,988",км,100000065617
